id,attribute,value,k,group_fairness_score
1200, gender,0,5,-0.09999999999999998
1200, gender,0,10,0.0
1200, gender,0,20,-0.09999999999999998
1200, gender,0,25,-0.14
1200, gender,1,5,0.09999999999999998
1200, gender,1,10,0.0
1200, gender,1,20,0.09999999999999998
1200, gender,1,25,0.14
1201, gender,0,5,0.3
1201, gender,0,10,-0.09999999999999998
1201, gender,0,20,-0.15000000000000002
1201, gender,0,25,-0.09999999999999998
1201, gender,1,5,-0.30000000000000004
1201, gender,1,10,0.09999999999999998
1201, gender,1,20,0.15000000000000002
1201, gender,1,25,0.09999999999999998
1202, gender,0,5,-0.09999999999999998
1202, gender,0,10,-0.19999999999999996
1202, gender,0,20,-0.15000000000000002
1202, gender,0,25,-0.09999999999999998
1202, gender,1,5,0.09999999999999998
1202, gender,1,10,0.2
1202, gender,1,20,0.15000000000000002
1202, gender,1,25,0.09999999999999998
1203, gender,0,5,0.3
1203, gender,0,10,0.0
1203, gender,0,20,0.04999999999999999
1203, gender,0,25,-0.020000000000000018
1203, gender,1,5,-0.30000000000000004
1203, gender,1,10,0.0
1203, gender,1,20,-0.050000000000000044
1203, gender,1,25,0.020000000000000018
1204, gender,0,5,-0.30000000000000004
1204, gender,0,10,-0.19999999999999996
1204, gender,0,20,-0.050000000000000044
1204, gender,0,25,-0.06000000000000005
1204, gender,1,5,0.3
1204, gender,1,10,0.2
1204, gender,1,20,0.04999999999999999
1204, gender,1,25,0.06
1205, gender,0,5,-0.30000000000000004
1205, gender,0,10,-0.19999999999999996
1205, gender,0,20,-0.19999999999999996
1205, gender,0,25,-0.18000000000000005
1205, gender,1,5,0.3
1205, gender,1,10,0.2
1205, gender,1,20,0.2
1205, gender,1,25,0.18
1206, gender,0,5,-0.30000000000000004
1206, gender,0,10,-0.09999999999999998
1206, gender,0,20,-0.050000000000000044
1206, gender,0,25,-0.06000000000000005
1206, gender,1,5,0.3
1206, gender,1,10,0.09999999999999998
1206, gender,1,20,0.04999999999999999
1206, gender,1,25,0.06
1207, gender,0,5,-0.30000000000000004
1207, gender,0,10,-0.09999999999999998
1207, gender,0,20,-0.09999999999999998
1207, gender,0,25,-0.18000000000000005
1207, gender,1,5,0.3
1207, gender,1,10,0.09999999999999998
1207, gender,1,20,0.09999999999999998
1207, gender,1,25,0.18
1208, gender,0,5,0.09999999999999998
1208, gender,0,10,-0.09999999999999998
1208, gender,0,20,-0.15000000000000002
1208, gender,0,25,-0.14
1208, gender,1,5,-0.09999999999999998
1208, gender,1,10,0.09999999999999998
1208, gender,1,20,0.15000000000000002
1208, gender,1,25,0.14
1209, gender,0,5,-0.30000000000000004
1209, gender,0,10,-0.19999999999999996
1209, gender,0,20,-0.25
1209, gender,0,25,-0.21999999999999997
1209, gender,1,5,0.3
1209, gender,1,10,0.2
1209, gender,1,20,0.25
1209, gender,1,25,0.21999999999999997
1210, gender,0,5,-0.5
1210, gender,0,10,-0.30000000000000004
1210, gender,0,20,-0.25
1210, gender,0,25,-0.21999999999999997
1210, gender,1,5,0.5
1210, gender,1,10,0.3
1210, gender,1,20,0.25
1210, gender,1,25,0.21999999999999997
1211, gender,0,5,-0.30000000000000004
1211, gender,0,10,-0.19999999999999996
1211, gender,0,20,-0.30000000000000004
1211, gender,0,25,-0.21999999999999997
1211, gender,1,5,0.3
1211, gender,1,10,0.2
1211, gender,1,20,0.3
1211, gender,1,25,0.21999999999999997
1212, gender,0,5,0.09999999999999998
1212, gender,0,10,-0.19999999999999996
1212, gender,0,20,-0.15000000000000002
1212, gender,0,25,-0.09999999999999998
1212, gender,1,5,-0.09999999999999998
1212, gender,1,10,0.2
1212, gender,1,20,0.15000000000000002
1212, gender,1,25,0.09999999999999998
1213, gender,0,5,-0.09999999999999998
1213, gender,0,10,-0.19999999999999996
1213, gender,0,20,-0.25
1213, gender,0,25,-0.21999999999999997
1213, gender,1,5,0.09999999999999998
1213, gender,1,10,0.2
1213, gender,1,20,0.25
1213, gender,1,25,0.21999999999999997
1214, gender,0,5,-0.09999999999999998
1214, gender,0,10,-0.30000000000000004
1214, gender,0,20,-0.09999999999999998
1214, gender,0,25,-0.09999999999999998
1214, gender,1,5,0.09999999999999998
1214, gender,1,10,0.3
1214, gender,1,20,0.09999999999999998
1214, gender,1,25,0.09999999999999998
1215, gender,0,5,-0.09999999999999998
1215, gender,0,10,0.0
1215, gender,0,20,-0.09999999999999998
1215, gender,0,25,-0.14
1215, gender,1,5,0.09999999999999998
1215, gender,1,10,0.0
1215, gender,1,20,0.09999999999999998
1215, gender,1,25,0.14
1216, gender,0,5,-0.09999999999999998
1216, gender,0,10,-0.09999999999999998
1216, gender,0,20,-0.050000000000000044
1216, gender,0,25,-0.09999999999999998
1216, gender,1,5,0.09999999999999998
1216, gender,1,10,0.09999999999999998
1216, gender,1,20,0.04999999999999999
1216, gender,1,25,0.09999999999999998
1217, gender,0,5,-0.09999999999999998
1217, gender,0,10,-0.19999999999999996
1217, gender,0,20,-0.19999999999999996
1217, gender,0,25,-0.21999999999999997
1217, gender,1,5,0.09999999999999998
1217, gender,1,10,0.2
1217, gender,1,20,0.2
1217, gender,1,25,0.21999999999999997
1218, gender,0,5,0.09999999999999998
1218, gender,0,10,0.0
1218, gender,0,20,-0.09999999999999998
1218, gender,0,25,-0.09999999999999998
1218, gender,1,5,-0.09999999999999998
1218, gender,1,10,0.0
1218, gender,1,20,0.09999999999999998
1218, gender,1,25,0.09999999999999998
1219, gender,0,5,-0.30000000000000004
1219, gender,0,10,-0.09999999999999998
1219, gender,0,20,-0.15000000000000002
1219, gender,0,25,-0.09999999999999998
1219, gender,1,5,0.3
1219, gender,1,10,0.09999999999999998
1219, gender,1,20,0.15000000000000002
1219, gender,1,25,0.09999999999999998
1220, gender,0,5,0.09999999999999998
1220, gender,0,10,-0.09999999999999998
1220, gender,0,20,-0.19999999999999996
1220, gender,0,25,-0.26
1220, gender,1,5,-0.09999999999999998
1220, gender,1,10,0.09999999999999998
1220, gender,1,20,0.2
1220, gender,1,25,0.26
1221, gender,0,5,-0.09999999999999998
1221, gender,0,10,-0.19999999999999996
1221, gender,0,20,-0.15000000000000002
1221, gender,0,25,-0.06000000000000005
1221, gender,1,5,0.09999999999999998
1221, gender,1,10,0.2
1221, gender,1,20,0.15000000000000002
1221, gender,1,25,0.06
1222, gender,0,5,-0.30000000000000004
1222, gender,0,10,-0.19999999999999996
1222, gender,0,20,-0.25
1222, gender,0,25,-0.18000000000000005
1222, gender,1,5,0.3
1222, gender,1,10,0.2
1222, gender,1,20,0.25
1222, gender,1,25,0.18
1223, gender,0,5,-0.30000000000000004
1223, gender,0,10,-0.19999999999999996
1223, gender,0,20,-0.19999999999999996
1223, gender,0,25,-0.21999999999999997
1223, gender,1,5,0.3
1223, gender,1,10,0.2
1223, gender,1,20,0.2
1223, gender,1,25,0.21999999999999997
1224, gender,0,5,0.09999999999999998
1224, gender,0,10,0.0
1224, gender,0,20,-0.09999999999999998
1224, gender,0,25,-0.18000000000000005
1224, gender,1,5,-0.09999999999999998
1224, gender,1,10,0.0
1224, gender,1,20,0.09999999999999998
1224, gender,1,25,0.18
1225, gender,0,5,-0.09999999999999998
1225, gender,0,10,-0.09999999999999998
1225, gender,0,20,-0.09999999999999998
1225, gender,0,25,-0.14
1225, gender,1,5,0.09999999999999998
1225, gender,1,10,0.09999999999999998
1225, gender,1,20,0.09999999999999998
1225, gender,1,25,0.14
1226, gender,0,5,0.09999999999999998
1226, gender,0,10,-0.09999999999999998
1226, gender,0,20,-0.30000000000000004
1226, gender,0,25,-0.30000000000000004
1226, gender,1,5,-0.09999999999999998
1226, gender,1,10,0.09999999999999998
1226, gender,1,20,0.3
1226, gender,1,25,0.3
1227, gender,0,5,-0.30000000000000004
1227, gender,0,10,0.0
1227, gender,0,20,-0.15000000000000002
1227, gender,0,25,-0.18000000000000005
1227, gender,1,5,0.3
1227, gender,1,10,0.0
1227, gender,1,20,0.15000000000000002
1227, gender,1,25,0.18
1228, gender,0,5,-0.09999999999999998
1228, gender,0,10,-0.09999999999999998
1228, gender,0,20,-0.19999999999999996
1228, gender,0,25,-0.26
1228, gender,1,5,0.09999999999999998
1228, gender,1,10,0.09999999999999998
1228, gender,1,20,0.2
1228, gender,1,25,0.26
1229, gender,0,5,-0.09999999999999998
1229, gender,0,10,-0.19999999999999996
1229, gender,0,20,-0.25
1229, gender,0,25,-0.30000000000000004
1229, gender,1,5,0.09999999999999998
1229, gender,1,10,0.2
1229, gender,1,20,0.25
1229, gender,1,25,0.3
1230, gender,0,5,-0.30000000000000004
1230, gender,0,10,-0.30000000000000004
1230, gender,0,20,-0.25
1230, gender,0,25,-0.26
1230, gender,1,5,0.3
1230, gender,1,10,0.3
1230, gender,1,20,0.25
1230, gender,1,25,0.26
1231, gender,0,5,-0.30000000000000004
1231, gender,0,10,-0.19999999999999996
1231, gender,0,20,-0.25
1231, gender,0,25,-0.14
1231, gender,1,5,0.3
1231, gender,1,10,0.2
1231, gender,1,20,0.25
1231, gender,1,25,0.14
1232, gender,0,5,-0.30000000000000004
1232, gender,0,10,-0.09999999999999998
1232, gender,0,20,-0.09999999999999998
1232, gender,0,25,-0.09999999999999998
1232, gender,1,5,0.3
1232, gender,1,10,0.09999999999999998
1232, gender,1,20,0.09999999999999998
1232, gender,1,25,0.09999999999999998
1233, gender,0,5,-0.30000000000000004
1233, gender,0,10,-0.19999999999999996
1233, gender,0,20,-0.15000000000000002
1233, gender,0,25,-0.18000000000000005
1233, gender,1,5,0.3
1233, gender,1,10,0.2
1233, gender,1,20,0.15000000000000002
1233, gender,1,25,0.18
1234, gender,0,5,-0.30000000000000004
1234, gender,0,10,-0.30000000000000004
1234, gender,0,20,-0.25
1234, gender,0,25,-0.26
1234, gender,1,5,0.3
1234, gender,1,10,0.3
1234, gender,1,20,0.25
1234, gender,1,25,0.26
1235, gender,0,5,0.09999999999999998
1235, gender,0,10,0.0
1235, gender,0,20,-0.09999999999999998
1235, gender,0,25,-0.09999999999999998
1235, gender,1,5,-0.09999999999999998
1235, gender,1,10,0.0
1235, gender,1,20,0.09999999999999998
1235, gender,1,25,0.09999999999999998
1236, gender,0,5,-0.30000000000000004
1236, gender,0,10,-0.30000000000000004
1236, gender,0,20,-0.25
1236, gender,0,25,-0.26
1236, gender,1,5,0.3
1236, gender,1,10,0.3
1236, gender,1,20,0.25
1236, gender,1,25,0.26
1237, gender,0,5,0.09999999999999998
1237, gender,0,10,-0.09999999999999998
1237, gender,0,20,0.0
1237, gender,0,25,0.020000000000000018
1237, gender,1,5,-0.09999999999999998
1237, gender,1,10,0.09999999999999998
1237, gender,1,20,0.0
1237, gender,1,25,-0.020000000000000018
1238, gender,0,5,-0.30000000000000004
1238, gender,0,10,-0.30000000000000004
1238, gender,0,20,-0.09999999999999998
1238, gender,0,25,-0.14
1238, gender,1,5,0.3
1238, gender,1,10,0.3
1238, gender,1,20,0.09999999999999998
1238, gender,1,25,0.14
1239, gender,0,5,0.09999999999999998
1239, gender,0,10,-0.09999999999999998
1239, gender,0,20,-0.09999999999999998
1239, gender,0,25,-0.18000000000000005
1239, gender,1,5,-0.09999999999999998
1239, gender,1,10,0.09999999999999998
1239, gender,1,20,0.09999999999999998
1239, gender,1,25,0.18
1240, gender,0,5,-0.5
1240, gender,0,10,-0.4
1240, gender,0,20,-0.19999999999999996
1240, gender,0,25,-0.21999999999999997
1240, gender,1,5,0.5
1240, gender,1,10,0.4
1240, gender,1,20,0.2
1240, gender,1,25,0.21999999999999997
1241, gender,0,5,-0.09999999999999998
1241, gender,0,10,0.0
1241, gender,0,20,-0.25
1241, gender,0,25,-0.30000000000000004
1241, gender,1,5,0.09999999999999998
1241, gender,1,10,0.0
1241, gender,1,20,0.25
1241, gender,1,25,0.3
1242, gender,0,5,-0.09999999999999998
1242, gender,0,10,-0.19999999999999996
1242, gender,0,20,-0.15000000000000002
1242, gender,0,25,-0.14
1242, gender,1,5,0.09999999999999998
1242, gender,1,10,0.2
1242, gender,1,20,0.15000000000000002
1242, gender,1,25,0.14
1243, gender,0,5,0.09999999999999998
1243, gender,0,10,0.0
1243, gender,0,20,-0.050000000000000044
1243, gender,0,25,-0.020000000000000018
1243, gender,1,5,-0.09999999999999998
1243, gender,1,10,0.0
1243, gender,1,20,0.04999999999999999
1243, gender,1,25,0.020000000000000018
1244, gender,0,5,-0.09999999999999998
1244, gender,0,10,-0.19999999999999996
1244, gender,0,20,-0.19999999999999996
1244, gender,0,25,-0.21999999999999997
1244, gender,1,5,0.09999999999999998
1244, gender,1,10,0.2
1244, gender,1,20,0.2
1244, gender,1,25,0.21999999999999997
1245, gender,0,5,-0.09999999999999998
1245, gender,0,10,-0.19999999999999996
1245, gender,0,20,-0.19999999999999996
1245, gender,0,25,-0.18000000000000005
1245, gender,1,5,0.09999999999999998
1245, gender,1,10,0.2
1245, gender,1,20,0.2
1245, gender,1,25,0.18
1246, gender,0,5,0.3
1246, gender,0,10,0.09999999999999998
1246, gender,0,20,-0.050000000000000044
1246, gender,0,25,-0.09999999999999998
1246, gender,1,5,-0.30000000000000004
1246, gender,1,10,-0.09999999999999998
1246, gender,1,20,0.04999999999999999
1246, gender,1,25,0.09999999999999998
1247, gender,0,5,-0.30000000000000004
1247, gender,0,10,-0.19999999999999996
1247, gender,0,20,-0.25
1247, gender,0,25,-0.18000000000000005
1247, gender,1,5,0.3
1247, gender,1,10,0.2
1247, gender,1,20,0.25
1247, gender,1,25,0.18
1248, gender,0,5,-0.30000000000000004
1248, gender,0,10,-0.30000000000000004
1248, gender,0,20,-0.25
1248, gender,0,25,-0.26
1248, gender,1,5,0.3
1248, gender,1,10,0.3
1248, gender,1,20,0.25
1248, gender,1,25,0.26
1249, gender,0,5,-0.09999999999999998
1249, gender,0,10,0.0
1249, gender,0,20,-0.09999999999999998
1249, gender,0,25,-0.14
1249, gender,1,5,0.09999999999999998
1249, gender,1,10,0.0
1249, gender,1,20,0.09999999999999998
1249, gender,1,25,0.14
1250, gender,0,5,-0.09999999999999998
1250, gender,0,10,-0.09999999999999998
1250, gender,0,20,-0.050000000000000044
1250, gender,0,25,-0.020000000000000018
1250, gender,1,5,0.09999999999999998
1250, gender,1,10,0.09999999999999998
1250, gender,1,20,0.04999999999999999
1250, gender,1,25,0.020000000000000018
1251, gender,0,5,-0.30000000000000004
1251, gender,0,10,0.0
1251, gender,0,20,-0.050000000000000044
1251, gender,0,25,-0.09999999999999998
1251, gender,1,5,0.3
1251, gender,1,10,0.0
1251, gender,1,20,0.04999999999999999
1251, gender,1,25,0.09999999999999998
1252, gender,0,5,-0.09999999999999998
1252, gender,0,10,-0.19999999999999996
1252, gender,0,20,-0.19999999999999996
1252, gender,0,25,-0.18000000000000005
1252, gender,1,5,0.09999999999999998
1252, gender,1,10,0.2
1252, gender,1,20,0.2
1252, gender,1,25,0.18
1253, gender,0,5,0.09999999999999998
1253, gender,0,10,0.0
1253, gender,0,20,-0.09999999999999998
1253, gender,0,25,-0.14
1253, gender,1,5,-0.09999999999999998
1253, gender,1,10,0.0
1253, gender,1,20,0.09999999999999998
1253, gender,1,25,0.14
1254, gender,0,5,-0.09999999999999998
1254, gender,0,10,-0.19999999999999996
1254, gender,0,20,-0.09999999999999998
1254, gender,0,25,-0.14
1254, gender,1,5,0.09999999999999998
1254, gender,1,10,0.2
1254, gender,1,20,0.09999999999999998
1254, gender,1,25,0.14
1255, gender,0,5,-0.09999999999999998
1255, gender,0,10,-0.19999999999999996
1255, gender,0,20,-0.25
1255, gender,0,25,-0.21999999999999997
1255, gender,1,5,0.09999999999999998
1255, gender,1,10,0.2
1255, gender,1,20,0.25
1255, gender,1,25,0.21999999999999997
1256, gender,0,5,-0.09999999999999998
1256, gender,0,10,0.09999999999999998
1256, gender,0,20,-0.09999999999999998
1256, gender,0,25,-0.14
1256, gender,1,5,0.09999999999999998
1256, gender,1,10,-0.09999999999999998
1256, gender,1,20,0.09999999999999998
1256, gender,1,25,0.14
1257, gender,0,5,0.09999999999999998
1257, gender,0,10,0.09999999999999998
1257, gender,0,20,-0.050000000000000044
1257, gender,0,25,-0.14
1257, gender,1,5,-0.09999999999999998
1257, gender,1,10,-0.09999999999999998
1257, gender,1,20,0.04999999999999999
1257, gender,1,25,0.14
1258, gender,0,5,0.09999999999999998
1258, gender,0,10,-0.09999999999999998
1258, gender,0,20,-0.19999999999999996
1258, gender,0,25,-0.09999999999999998
1258, gender,1,5,-0.09999999999999998
1258, gender,1,10,0.09999999999999998
1258, gender,1,20,0.2
1258, gender,1,25,0.09999999999999998
1259, gender,0,5,0.3
1259, gender,0,10,0.0
1259, gender,0,20,0.0
1259, gender,0,25,-0.09999999999999998
1259, gender,1,5,-0.30000000000000004
1259, gender,1,10,0.0
1259, gender,1,20,0.0
1259, gender,1,25,0.09999999999999998
1260, gender,0,5,0.09999999999999998
1260, gender,0,10,-0.19999999999999996
1260, gender,0,20,-0.09999999999999998
1260, gender,0,25,-0.09999999999999998
1260, gender,1,5,-0.09999999999999998
1260, gender,1,10,0.2
1260, gender,1,20,0.09999999999999998
1260, gender,1,25,0.09999999999999998
1261, gender,0,5,-0.5
1261, gender,0,10,-0.19999999999999996
1261, gender,0,20,-0.09999999999999998
1261, gender,0,25,-0.09999999999999998
1261, gender,1,5,0.5
1261, gender,1,10,0.2
1261, gender,1,20,0.09999999999999998
1261, gender,1,25,0.09999999999999998
1262, gender,0,5,-0.5
1262, gender,0,10,-0.4
1262, gender,0,20,-0.4
1262, gender,0,25,-0.21999999999999997
1262, gender,1,5,0.5
1262, gender,1,10,0.4
1262, gender,1,20,0.4
1262, gender,1,25,0.21999999999999997
1263, gender,0,5,0.09999999999999998
1263, gender,0,10,0.0
1263, gender,0,20,-0.050000000000000044
1263, gender,0,25,-0.06000000000000005
1263, gender,1,5,-0.09999999999999998
1263, gender,1,10,0.0
1263, gender,1,20,0.04999999999999999
1263, gender,1,25,0.06
1264, gender,0,5,0.09999999999999998
1264, gender,0,10,0.09999999999999998
1264, gender,0,20,0.0
1264, gender,0,25,-0.06000000000000005
1264, gender,1,5,-0.09999999999999998
1264, gender,1,10,-0.09999999999999998
1264, gender,1,20,0.0
1264, gender,1,25,0.06
1265, gender,0,5,-0.09999999999999998
1265, gender,0,10,0.0
1265, gender,0,20,0.09999999999999998
1265, gender,0,25,0.06
1265, gender,1,5,0.09999999999999998
1265, gender,1,10,0.0
1265, gender,1,20,-0.09999999999999998
1265, gender,1,25,-0.06000000000000005
1266, gender,0,5,-0.09999999999999998
1266, gender,0,10,-0.09999999999999998
1266, gender,0,20,-0.19999999999999996
1266, gender,0,25,-0.18000000000000005
1266, gender,1,5,0.09999999999999998
1266, gender,1,10,0.09999999999999998
1266, gender,1,20,0.2
1266, gender,1,25,0.18
1267, gender,0,5,-0.09999999999999998
1267, gender,0,10,-0.09999999999999998
1267, gender,0,20,-0.09999999999999998
1267, gender,0,25,-0.06000000000000005
1267, gender,1,5,0.09999999999999998
1267, gender,1,10,0.09999999999999998
1267, gender,1,20,0.09999999999999998
1267, gender,1,25,0.06
1268, gender,0,5,-0.09999999999999998
1268, gender,0,10,-0.19999999999999996
1268, gender,0,20,-0.09999999999999998
1268, gender,0,25,-0.14
1268, gender,1,5,0.09999999999999998
1268, gender,1,10,0.2
1268, gender,1,20,0.09999999999999998
1268, gender,1,25,0.14
1269, gender,0,5,-0.30000000000000004
1269, gender,0,10,-0.19999999999999996
1269, gender,0,20,-0.09999999999999998
1269, gender,0,25,-0.09999999999999998
1269, gender,1,5,0.3
1269, gender,1,10,0.2
1269, gender,1,20,0.09999999999999998
1269, gender,1,25,0.09999999999999998
1270, gender,0,5,-0.30000000000000004
1270, gender,0,10,-0.19999999999999996
1270, gender,0,20,-0.25
1270, gender,0,25,-0.21999999999999997
1270, gender,1,5,0.3
1270, gender,1,10,0.2
1270, gender,1,20,0.25
1270, gender,1,25,0.21999999999999997
1271, gender,0,5,0.09999999999999998
1271, gender,0,10,-0.09999999999999998
1271, gender,0,20,-0.050000000000000044
1271, gender,0,25,-0.09999999999999998
1271, gender,1,5,-0.09999999999999998
1271, gender,1,10,0.09999999999999998
1271, gender,1,20,0.04999999999999999
1271, gender,1,25,0.09999999999999998
1272, gender,0,5,0.3
1272, gender,0,10,0.0
1272, gender,0,20,-0.09999999999999998
1272, gender,0,25,-0.09999999999999998
1272, gender,1,5,-0.30000000000000004
1272, gender,1,10,0.0
1272, gender,1,20,0.09999999999999998
1272, gender,1,25,0.09999999999999998
1273, gender,0,5,-0.09999999999999998
1273, gender,0,10,-0.09999999999999998
1273, gender,0,20,-0.050000000000000044
1273, gender,0,25,-0.06000000000000005
1273, gender,1,5,0.09999999999999998
1273, gender,1,10,0.09999999999999998
1273, gender,1,20,0.04999999999999999
1273, gender,1,25,0.06
1274, gender,0,5,0.3
1274, gender,0,10,0.2
1274, gender,0,20,0.04999999999999999
1274, gender,0,25,-0.020000000000000018
1274, gender,1,5,-0.30000000000000004
1274, gender,1,10,-0.19999999999999996
1274, gender,1,20,-0.050000000000000044
1274, gender,1,25,0.020000000000000018
1275, gender,0,5,-0.09999999999999998
1275, gender,0,10,-0.09999999999999998
1275, gender,0,20,-0.09999999999999998
1275, gender,0,25,-0.14
1275, gender,1,5,0.09999999999999998
1275, gender,1,10,0.09999999999999998
1275, gender,1,20,0.09999999999999998
1275, gender,1,25,0.14
1276, gender,0,5,-0.09999999999999998
1276, gender,0,10,0.0
1276, gender,0,20,0.0
1276, gender,0,25,0.020000000000000018
1276, gender,1,5,0.09999999999999998
1276, gender,1,10,0.0
1276, gender,1,20,0.0
1276, gender,1,25,-0.020000000000000018
1277, gender,0,5,-0.30000000000000004
1277, gender,0,10,-0.09999999999999998
1277, gender,0,20,-0.050000000000000044
1277, gender,0,25,-0.06000000000000005
1277, gender,1,5,0.3
1277, gender,1,10,0.09999999999999998
1277, gender,1,20,0.04999999999999999
1277, gender,1,25,0.06
1278, gender,0,5,-0.30000000000000004
1278, gender,0,10,-0.19999999999999996
1278, gender,0,20,-0.15000000000000002
1278, gender,0,25,-0.14
1278, gender,1,5,0.3
1278, gender,1,10,0.2
1278, gender,1,20,0.15000000000000002
1278, gender,1,25,0.14
1279, gender,0,5,-0.30000000000000004
1279, gender,0,10,-0.19999999999999996
1279, gender,0,20,-0.19999999999999996
1279, gender,0,25,-0.26
1279, gender,1,5,0.3
1279, gender,1,10,0.2
1279, gender,1,20,0.2
1279, gender,1,25,0.26
1280, gender,0,5,-0.09999999999999998
1280, gender,0,10,0.0
1280, gender,0,20,0.0
1280, gender,0,25,-0.06000000000000005
1280, gender,1,5,0.09999999999999998
1280, gender,1,10,0.0
1280, gender,1,20,0.0
1280, gender,1,25,0.06
1281, gender,0,5,0.09999999999999998
1281, gender,0,10,0.0
1281, gender,0,20,0.04999999999999999
1281, gender,0,25,-0.06000000000000005
1281, gender,1,5,-0.09999999999999998
1281, gender,1,10,0.0
1281, gender,1,20,-0.050000000000000044
1281, gender,1,25,0.06
1282, gender,0,5,-0.09999999999999998
1282, gender,0,10,-0.09999999999999998
1282, gender,0,20,-0.15000000000000002
1282, gender,0,25,-0.06000000000000005
1282, gender,1,5,0.09999999999999998
1282, gender,1,10,0.09999999999999998
1282, gender,1,20,0.15000000000000002
1282, gender,1,25,0.06
1283, gender,0,5,-0.5
1283, gender,0,10,-0.19999999999999996
1283, gender,0,20,-0.09999999999999998
1283, gender,0,25,-0.06000000000000005
1283, gender,1,5,0.5
1283, gender,1,10,0.2
1283, gender,1,20,0.09999999999999998
1283, gender,1,25,0.06
1284, gender,0,5,-0.30000000000000004
1284, gender,0,10,-0.19999999999999996
1284, gender,0,20,-0.15000000000000002
1284, gender,0,25,-0.18000000000000005
1284, gender,1,5,0.3
1284, gender,1,10,0.2
1284, gender,1,20,0.15000000000000002
1284, gender,1,25,0.18
1285, gender,0,5,-0.09999999999999998
1285, gender,0,10,-0.19999999999999996
1285, gender,0,20,-0.15000000000000002
1285, gender,0,25,-0.18000000000000005
1285, gender,1,5,0.09999999999999998
1285, gender,1,10,0.2
1285, gender,1,20,0.15000000000000002
1285, gender,1,25,0.18
1286, gender,0,5,0.09999999999999998
1286, gender,0,10,-0.09999999999999998
1286, gender,0,20,-0.15000000000000002
1286, gender,0,25,-0.18000000000000005
1286, gender,1,5,-0.09999999999999998
1286, gender,1,10,0.09999999999999998
1286, gender,1,20,0.15000000000000002
1286, gender,1,25,0.18
1287, gender,0,5,-0.30000000000000004
1287, gender,0,10,-0.19999999999999996
1287, gender,0,20,-0.15000000000000002
1287, gender,0,25,-0.14
1287, gender,1,5,0.3
1287, gender,1,10,0.2
1287, gender,1,20,0.15000000000000002
1287, gender,1,25,0.14
1288, gender,0,5,-0.30000000000000004
1288, gender,0,10,-0.30000000000000004
1288, gender,0,20,-0.09999999999999998
1288, gender,0,25,-0.09999999999999998
1288, gender,1,5,0.3
1288, gender,1,10,0.3
1288, gender,1,20,0.09999999999999998
1288, gender,1,25,0.09999999999999998
1289, gender,0,5,-0.30000000000000004
1289, gender,0,10,-0.09999999999999998
1289, gender,0,20,-0.15000000000000002
1289, gender,0,25,-0.18000000000000005
1289, gender,1,5,0.3
1289, gender,1,10,0.09999999999999998
1289, gender,1,20,0.15000000000000002
1289, gender,1,25,0.18
1290, gender,0,5,-0.30000000000000004
1290, gender,0,10,0.0
1290, gender,0,20,0.0
1290, gender,0,25,-0.06000000000000005
1290, gender,1,5,0.3
1290, gender,1,10,0.0
1290, gender,1,20,0.0
1290, gender,1,25,0.06
1291, gender,0,5,-0.30000000000000004
1291, gender,0,10,0.0
1291, gender,0,20,0.0
1291, gender,0,25,0.06
1291, gender,1,5,0.3
1291, gender,1,10,0.0
1291, gender,1,20,0.0
1291, gender,1,25,-0.06000000000000005
1292, gender,0,5,-0.5
1292, gender,0,10,-0.19999999999999996
1292, gender,0,20,-0.30000000000000004
1292, gender,0,25,-0.26
1292, gender,1,5,0.5
1292, gender,1,10,0.2
1292, gender,1,20,0.3
1292, gender,1,25,0.26
1293, gender,0,5,-0.30000000000000004
1293, gender,0,10,-0.09999999999999998
1293, gender,0,20,-0.25
1293, gender,0,25,-0.26
1293, gender,1,5,0.3
1293, gender,1,10,0.09999999999999998
1293, gender,1,20,0.25
1293, gender,1,25,0.26
1294, gender,0,5,0.09999999999999998
1294, gender,0,10,0.0
1294, gender,0,20,-0.09999999999999998
1294, gender,0,25,-0.06000000000000005
1294, gender,1,5,-0.09999999999999998
1294, gender,1,10,0.0
1294, gender,1,20,0.09999999999999998
1294, gender,1,25,0.06
1295, gender,0,5,-0.09999999999999998
1295, gender,0,10,-0.09999999999999998
1295, gender,0,20,-0.09999999999999998
1295, gender,0,25,-0.09999999999999998
1295, gender,1,5,0.09999999999999998
1295, gender,1,10,0.09999999999999998
1295, gender,1,20,0.09999999999999998
1295, gender,1,25,0.09999999999999998
1296, gender,0,5,-0.30000000000000004
1296, gender,0,10,-0.30000000000000004
1296, gender,0,20,-0.050000000000000044
1296, gender,0,25,-0.14
1296, gender,1,5,0.3
1296, gender,1,10,0.3
1296, gender,1,20,0.04999999999999999
1296, gender,1,25,0.14
1297, gender,0,5,-0.09999999999999998
1297, gender,0,10,-0.30000000000000004
1297, gender,0,20,-0.35
1297, gender,0,25,-0.26
1297, gender,1,5,0.09999999999999998
1297, gender,1,10,0.3
1297, gender,1,20,0.35
1297, gender,1,25,0.26
1298, gender,0,5,-0.30000000000000004
1298, gender,0,10,-0.30000000000000004
1298, gender,0,20,-0.25
1298, gender,0,25,-0.21999999999999997
1298, gender,1,5,0.3
1298, gender,1,10,0.3
1298, gender,1,20,0.25
1298, gender,1,25,0.21999999999999997
1299, gender,0,5,0.09999999999999998
1299, gender,0,10,-0.09999999999999998
