id,attribute,value,k,group_fairness_score
1760, gender,0,4,-0.25
1760, gender,1,1,0.5
1760, gender,1,2,0.0
1760, gender,1,3,0.16666666666666669
1760, gender,1,4,0.25
1761, gender,0,1,-0.5
1761, gender,0,2,0.0
1761, gender,0,3,-0.16666666666666663
1761, gender,0,4,-0.25
1761, gender,1,1,0.5
1761, gender,1,2,0.0
1761, gender,1,3,0.16666666666666669
1761, gender,1,4,0.25
1762, gender,0,1,-0.5
1762, gender,0,2,-0.5
1762, gender,0,3,-0.16666666666666663
1762, gender,0,4,-0.25
1762, gender,1,1,0.5
1762, gender,1,2,0.5
1762, gender,1,3,0.16666666666666669
1762, gender,1,4,0.25
1763, gender,0,1,-0.5
1763, gender,0,2,-0.5
1763, gender,0,3,-0.5
1763, gender,0,4,-0.25
1763, gender,1,1,0.5
1763, gender,1,2,0.5
1763, gender,1,3,0.5
1763, gender,1,4,0.25
1764, gender,0,1,-0.5
1764, gender,0,2,0.0
1764, gender,0,3,-0.16666666666666663
1764, gender,0,4,-0.25
1764, gender,1,1,0.5
1764, gender,1,2,0.0
1764, gender,1,3,0.16666666666666669
1764, gender,1,4,0.25
1765, gender,0,1,-0.5
1765, gender,0,2,-0.5
1765, gender,0,3,-0.5
1765, gender,0,4,-0.5
1765, gender,1,1,0.5
1765, gender,1,2,0.5
1765, gender,1,3,0.5
1765, gender,1,4,0.5
1766, gender,0,1,-0.5
1766, gender,0,2,0.0
1766, gender,0,3,-0.16666666666666663
1766, gender,0,4,0.0
1766, gender,1,1,0.5
1766, gender,1,2,0.0
1766, gender,1,3,0.16666666666666669
1766, gender,1,4,0.0
1767, gender,0,1,-0.5
1767, gender,0,2,-0.5
1767, gender,0,3,-0.5
1767, gender,0,4,-0.5
1767, gender,1,1,0.5
1767, gender,1,2,0.5
1767, gender,1,3,0.5
1767, gender,1,4,0.5
1768, gender,0,1,-0.5
1768, gender,0,2,-0.5
1768, gender,0,3,-0.5
1768, gender,0,4,-0.5
1768, gender,1,1,0.5
1768, gender,1,2,0.5
1768, gender,1,3,0.5
1768, gender,1,4,0.5
1769, gender,0,1,-0.5
1769, gender,0,2,-0.5
1769, gender,0,3,-0.5
1769, gender,0,4,-0.5
1769, gender,1,1,0.5
1769, gender,1,2,0.5
1769, gender,1,3,0.5
1769, gender,1,4,0.5
1770, gender,0,1,-0.5
1770, gender,0,2,0.0
1770, gender,0,3,0.16666666666666669
1770, gender,0,4,0.0
1770, gender,1,1,0.5
1770, gender,1,2,0.0
1770, gender,1,3,-0.16666666666666663
1770, gender,1,4,0.0
1771, gender,0,1,-0.5
1771, gender,0,2,-0.5
1771, gender,0,3,-0.16666666666666663
1771, gender,0,4,-0.25
1771, gender,1,1,0.5
1771, gender,1,2,0.5
1771, gender,1,3,0.16666666666666669
1771, gender,1,4,0.25
1772, gender,0,1,-0.5
1772, gender,0,2,-0.5
1772, gender,0,3,-0.5
1772, gender,0,4,-0.5
1772, gender,1,1,0.5
1772, gender,1,2,0.5
1772, gender,1,3,0.5
1772, gender,1,4,0.5
1773, gender,0,1,-0.5
1773, gender,0,2,-0.5
1773, gender,0,3,-0.16666666666666663
1773, gender,0,4,-0.25
1773, gender,1,1,0.5
1773, gender,1,2,0.5
1773, gender,1,3,0.16666666666666669
1773, gender,1,4,0.25
1774, gender,0,1,0.5
1774, gender,0,2,0.0
1774, gender,0,3,-0.16666666666666663
1774, gender,0,4,0.0
1774, gender,1,1,-0.5
1774, gender,1,2,0.0
1774, gender,1,3,0.16666666666666669
1774, gender,1,4,0.0
1775, gender,0,1,-0.5
1775, gender,0,2,0.0
1775, gender,0,3,-0.16666666666666663
1775, gender,0,4,-0.25
1775, gender,1,1,0.5
1775, gender,1,2,0.0
1775, gender,1,3,0.16666666666666669
1775, gender,1,4,0.25
1776, gender,0,1,0.5
1776, gender,0,2,0.0
1776, gender,0,3,-0.16666666666666663
1776, gender,0,4,-0.25
1776, gender,1,1,-0.5
1776, gender,1,2,0.0
1776, gender,1,3,0.16666666666666669
1776, gender,1,4,0.25
1777, gender,0,1,0.5
1777, gender,0,2,0.0
1777, gender,0,3,0.16666666666666669
1777, gender,0,4,0.0
1777, gender,1,1,-0.5
1777, gender,1,2,0.0
1777, gender,1,3,-0.16666666666666663
1777, gender,1,4,0.0
1778, gender,0,1,-0.5
1778, gender,0,2,-0.5
1778, gender,0,3,-0.5
1778, gender,0,4,-0.5
1778, gender,1,1,0.5
1778, gender,1,2,0.5
1778, gender,1,3,0.5
1778, gender,1,4,0.5
1779, gender,0,1,-0.5
1779, gender,0,2,-0.5
1779, gender,0,3,-0.5
1779, gender,0,4,-0.5
1779, gender,1,1,0.5
1779, gender,1,2,0.5
1779, gender,1,3,0.5
1779, gender,1,4,0.5
1780, gender,0,1,-0.5
1780, gender,0,2,-0.5
1780, gender,0,3,-0.5
1780, gender,0,4,-0.5
1780, gender,1,1,0.5
1780, gender,1,2,0.5
1780, gender,1,3,0.5
1780, gender,1,4,0.5
1781, gender,0,1,0.5
1781, gender,0,2,0.0
1781, gender,0,3,0.16666666666666669
1781, gender,0,4,0.25
1781, gender,1,1,-0.5
1781, gender,1,2,0.0
1781, gender,1,3,-0.16666666666666663
1781, gender,1,4,-0.25
1782, gender,0,1,-0.5
1782, gender,0,2,-0.5
1782, gender,0,3,-0.5
1782, gender,0,4,-0.5
1782, gender,1,1,0.5
1782, gender,1,2,0.5
1782, gender,1,3,0.5
1782, gender,1,4,0.5
1783, gender,0,1,-0.5
1783, gender,0,2,-0.5
1783, gender,0,3,-0.5
1783, gender,0,4,-0.5
1783, gender,1,1,0.5
1783, gender,1,2,0.5
1783, gender,1,3,0.5
1783, gender,1,4,0.5
1784, gender,0,1,-0.5
1784, gender,0,2,-0.5
1784, gender,0,3,-0.16666666666666663
1784, gender,0,4,-0.25
1784, gender,1,1,0.5
1784, gender,1,2,0.5
1784, gender,1,3,0.16666666666666669
1784, gender,1,4,0.25
1785, gender,0,1,0.5
1785, gender,0,2,0.5
1785, gender,0,3,0.16666666666666669
1785, gender,0,4,0.0
1785, gender,1,1,-0.5
1785, gender,1,2,-0.5
1785, gender,1,3,-0.16666666666666663
1785, gender,1,4,0.0
1786, gender,0,1,-0.5
1786, gender,0,2,-0.5
1786, gender,0,3,-0.16666666666666663
1786, gender,0,4,-0.25
1786, gender,1,1,0.5
1786, gender,1,2,0.5
1786, gender,1,3,0.16666666666666669
1786, gender,1,4,0.25
1787, gender,0,1,0.5
1787, gender,0,2,0.5
1787, gender,0,3,0.5
1787, gender,0,4,0.5
1787, gender,1,1,-0.5
1787, gender,1,2,-0.5
1787, gender,1,3,-0.5
1787, gender,1,4,-0.5
1788, gender,0,1,0.5
1788, gender,0,2,0.0
1788, gender,0,3,0.16666666666666669
1788, gender,0,4,0.0
1788, gender,1,1,-0.5
1788, gender,1,2,0.0
1788, gender,1,3,-0.16666666666666663
1788, gender,1,4,0.0
1789, gender,0,1,-0.5
1789, gender,0,2,-0.5
1789, gender,0,3,-0.5
1789, gender,0,4,-0.25
1789, gender,1,1,0.5
1789, gender,1,2,0.5
1789, gender,1,3,0.5
1789, gender,1,4,0.25
1790, gender,0,1,-0.5
1790, gender,0,2,-0.5
1790, gender,0,3,-0.5
1790, gender,0,4,-0.5
1790, gender,1,1,0.5
1790, gender,1,2,0.5
1790, gender,1,3,0.5
1790, gender,1,4,0.5
1791, gender,0,1,-0.5
1791, gender,0,2,-0.5
1791, gender,0,3,-0.5
1791, gender,0,4,-0.5
1791, gender,1,1,0.5
1791, gender,1,2,0.5
1791, gender,1,3,0.5
1791, gender,1,4,0.5
1792, gender,0,1,-0.5
1792, gender,0,2,-0.5
1792, gender,0,3,-0.5
1792, gender,0,4,-0.5
1792, gender,1,1,0.5
1792, gender,1,2,0.5
1792, gender,1,3,0.5
1792, gender,1,4,0.5
1793, gender,0,1,-0.5
1793, gender,0,2,0.0
1793, gender,0,3,-0.16666666666666663
1793, gender,0,4,-0.25
1793, gender,1,1,0.5
1793, gender,1,2,0.0
1793, gender,1,3,0.16666666666666669
1793, gender,1,4,0.25
1794, gender,0,1,-0.5
1794, gender,0,2,0.0
1794, gender,0,3,-0.16666666666666663
1794, gender,0,4,-0.25
1794, gender,1,1,0.5
1794, gender,1,2,0.0
1794, gender,1,3,0.16666666666666669
1794, gender,1,4,0.25
1795, gender,0,1,-0.5
1795, gender,0,2,-0.5
1795, gender,0,3,-0.5
1795, gender,0,4,-0.5
1795, gender,1,1,0.5
1795, gender,1,2,0.5
1795, gender,1,3,0.5
1795, gender,1,4,0.5
1796, gender,0,1,-0.5
1796, gender,0,2,-0.5
1796, gender,0,3,-0.5
1796, gender,0,4,-0.5
1796, gender,1,1,0.5
1796, gender,1,2,0.5
1796, gender,1,3,0.5
1796, gender,1,4,0.5
1797, gender,0,1,-0.5
1797, gender,0,2,0.0
1797, gender,0,3,-0.16666666666666663
1797, gender,0,4,-0.25
1797, gender,1,1,0.5
1797, gender,1,2,0.0
1797, gender,1,3,0.16666666666666669
1797, gender,1,4,0.25
1798, gender,0,1,-0.5
1798, gender,0,2,-0.5
1798, gender,0,3,-0.5
1798, gender,0,4,-0.5
1798, gender,1,1,0.5
1798, gender,1,2,0.5
1798, gender,1,3,0.5
1798, gender,1,4,0.5
1799, gender,0,1,-0.5
1799, gender,0,2,-0.5
1799, gender,0,3,-0.5
1799, gender,0,4,-0.25
1799, gender,1,1,0.5
1799, gender,1,2,0.5
1799, gender,1,3,0.5
1799, gender,1,4,0.25
1800, gender,0,1,-0.5
1800, gender,0,2,0.0
1800, gender,0,3,-0.16666666666666663
1800, gender,0,4,-0.25
1800, gender,1,1,0.5
1800, gender,1,2,0.0
1800, gender,1,3,0.16666666666666669
1800, gender,1,4,0.25
1801, gender,0,1,-0.5
1801, gender,0,2,-0.5
1801, gender,0,3,-0.5
1801, gender,0,4,-0.5
1801, gender,1,1,0.5
1801, gender,1,2,0.5
1801, gender,1,3,0.5
1801, gender,1,4,0.5
1802, gender,0,1,-0.5
1802, gender,0,2,-0.5
1802, gender,0,3,-0.16666666666666663
1802, gender,0,4,-0.25
1802, gender,1,1,0.5
1802, gender,1,2,0.5
1802, gender,1,3,0.16666666666666669
1802, gender,1,4,0.25
1803, gender,0,1,-0.5
1803, gender,0,2,-0.5
1803, gender,0,3,-0.16666666666666663
1803, gender,0,4,0.0
1803, gender,1,1,0.5
1803, gender,1,2,0.5
1803, gender,1,3,0.16666666666666669
1803, gender,1,4,0.0
1804, gender,0,1,-0.5
1804, gender,0,2,0.0
1804, gender,0,3,-0.16666666666666663
1804, gender,0,4,-0.25
1804, gender,1,1,0.5
1804, gender,1,2,0.0
1804, gender,1,3,0.16666666666666669
1804, gender,1,4,0.25
1805, gender,0,1,-0.5
1805, gender,0,2,-0.5
1805, gender,0,3,-0.5
1805, gender,0,4,-0.5
1805, gender,1,1,0.5
1805, gender,1,2,0.5
1805, gender,1,3,0.5
1805, gender,1,4,0.5
1806, gender,0,1,0.5
1806, gender,0,2,0.0
1806, gender,0,3,-0.16666666666666663
1806, gender,0,4,0.0
1806, gender,1,1,-0.5
1806, gender,1,2,0.0
1806, gender,1,3,0.16666666666666669
1806, gender,1,4,0.0
1807, gender,0,1,0.5
1807, gender,0,2,0.0
1807, gender,0,3,0.16666666666666669
1807, gender,0,4,0.0
1807, gender,1,1,-0.5
1807, gender,1,2,0.0
1807, gender,1,3,-0.16666666666666663
1807, gender,1,4,0.0
1808, gender,0,1,-0.5
1808, gender,0,2,-0.5
1808, gender,0,3,-0.5
1808, gender,0,4,-0.5
1808, gender,1,1,0.5
1808, gender,1,2,0.5
1808, gender,1,3,0.5
1808, gender,1,4,0.5
1809, gender,0,1,0.5
1809, gender,0,2,0.0
1809, gender,0,3,-0.16666666666666663
1809, gender,0,4,-0.25
1809, gender,1,1,-0.5
1809, gender,1,2,0.0
1809, gender,1,3,0.16666666666666669
1809, gender,1,4,0.25
1810, gender,0,1,-0.5
1810, gender,0,2,0.0
1810, gender,0,3,-0.16666666666666663
1810, gender,0,4,-0.25
1810, gender,1,1,0.5
1810, gender,1,2,0.0
1810, gender,1,3,0.16666666666666669
1810, gender,1,4,0.25
1811, gender,0,1,-0.5
1811, gender,0,2,-0.5
1811, gender,0,3,-0.5
1811, gender,0,4,-0.5
1811, gender,1,1,0.5
1811, gender,1,2,0.5
1811, gender,1,3,0.5
1811, gender,1,4,0.5
1812, gender,0,1,-0.5
1812, gender,0,2,-0.5
1812, gender,0,3,-0.5
1812, gender,0,4,-0.5
1812, gender,1,1,0.5
1812, gender,1,2,0.5
1812, gender,1,3,0.5
1812, gender,1,4,0.5
1813, gender,0,1,-0.5
1813, gender,0,2,-0.5
1813, gender,0,3,-0.5
1813, gender,0,4,-0.5
1813, gender,1,1,0.5
1813, gender,1,2,0.5
1813, gender,1,3,0.5
1813, gender,1,4,0.5
1814, gender,0,1,-0.5
1814, gender,0,2,0.0
1814, gender,0,3,-0.16666666666666663
1814, gender,0,4,-0.25
1814, gender,1,1,0.5
1814, gender,1,2,0.0
1814, gender,1,3,0.16666666666666669
1814, gender,1,4,0.25
1815, gender,0,1,0.5
1815, gender,0,2,0.0
1815, gender,0,3,-0.16666666666666663
1815, gender,0,4,0.0
1815, gender,1,1,-0.5
1815, gender,1,2,0.0
1815, gender,1,3,0.16666666666666669
1815, gender,1,4,0.0
1816, gender,0,1,-0.5
1816, gender,0,2,0.0
1816, gender,0,3,-0.16666666666666663
1816, gender,0,4,-0.25
1816, gender,1,1,0.5
1816, gender,1,2,0.0
1816, gender,1,3,0.16666666666666669
1816, gender,1,4,0.25
1817, gender,0,1,-0.5
1817, gender,0,2,-0.5
1817, gender,0,3,-0.5
1817, gender,0,4,-0.5
1817, gender,1,1,0.5
1817, gender,1,2,0.5
1817, gender,1,3,0.5
1817, gender,1,4,0.5
1818, gender,0,1,-0.5
1818, gender,0,2,0.0
1818, gender,0,3,-0.16666666666666663
1818, gender,0,4,-0.25
1818, gender,1,1,0.5
1818, gender,1,2,0.0
1818, gender,1,3,0.16666666666666669
1818, gender,1,4,0.25
1819, gender,0,1,-0.5
1819, gender,0,2,-0.5
1819, gender,0,3,-0.5
1819, gender,0,4,-0.5
1819, gender,1,1,0.5
1819, gender,1,2,0.5
1819, gender,1,3,0.5
1819, gender,1,4,0.5
1820, gender,0,1,-0.5
1820, gender,0,2,-0.5
1820, gender,0,3,-0.16666666666666663
1820, gender,0,4,-0.25
1820, gender,1,1,0.5
1820, gender,1,2,0.5
1820, gender,1,3,0.16666666666666669
1820, gender,1,4,0.25
1821, gender,0,1,-0.5
1821, gender,0,2,-0.5
1821, gender,0,3,-0.16666666666666663
1821, gender,0,4,-0.25
1821, gender,1,1,0.5
1821, gender,1,2,0.5
1821, gender,1,3,0.16666666666666669
1821, gender,1,4,0.25
1822, gender,0,1,-0.5
1822, gender,0,2,-0.5
1822, gender,0,3,-0.5
1822, gender,0,4,-0.5
1822, gender,1,1,0.5
1822, gender,1,2,0.5
1822, gender,1,3,0.5
1822, gender,1,4,0.5
1823, gender,0,1,-0.5
1823, gender,0,2,-0.5
1823, gender,0,3,-0.16666666666666663
1823, gender,0,4,-0.25
1823, gender,1,1,0.5
1823, gender,1,2,0.5
1823, gender,1,3,0.16666666666666669
1823, gender,1,4,0.25
1824, gender,0,1,-0.5
1824, gender,0,2,-0.5
1824, gender,0,3,-0.5
1824, gender,0,4,-0.5
1824, gender,1,1,0.5
1824, gender,1,2,0.5
1824, gender,1,3,0.5
1824, gender,1,4,0.5
1825, gender,0,1,0.5
1825, gender,0,2,0.0
1825, gender,0,3,0.16666666666666669
1825, gender,0,4,0.0
1825, gender,1,1,-0.5
1825, gender,1,2,0.0
1825, gender,1,3,-0.16666666666666663
1825, gender,1,4,0.0
1826, gender,0,1,-0.5
1826, gender,0,2,0.0
1826, gender,0,3,-0.16666666666666663
1826, gender,0,4,-0.25
1826, gender,1,1,0.5
1826, gender,1,2,0.0
1826, gender,1,3,0.16666666666666669
1826, gender,1,4,0.25
1827, gender,0,1,-0.5
1827, gender,0,2,-0.5
1827, gender,0,3,-0.16666666666666663
1827, gender,0,4,-0.25
1827, gender,1,1,0.5
1827, gender,1,2,0.5
1827, gender,1,3,0.16666666666666669
1827, gender,1,4,0.25
1828, gender,0,1,-0.5
1828, gender,0,2,-0.5
1828, gender,0,3,-0.5
1828, gender,0,4,-0.5
1828, gender,1,1,0.5
1828, gender,1,2,0.5
1828, gender,1,3,0.5
1828, gender,1,4,0.5
1829, gender,0,1,-0.5
1829, gender,0,2,-0.5
1829, gender,0,3,-0.5
1829, gender,0,4,-0.25
1829, gender,1,1,0.5
1829, gender,1,2,0.5
1829, gender,1,3,0.5
1829, gender,1,4,0.25
1830, gender,0,1,-0.5
1830, gender,0,2,0.0
1830, gender,0,3,-0.16666666666666663
1830, gender,0,4,0.0
1830, gender,1,1,0.5
1830, gender,1,2,0.0
1830, gender,1,3,0.16666666666666669
1830, gender,1,4,0.0
1831, gender,0,1,-0.5
1831, gender,0,2,0.0
1831, gender,0,3,-0.16666666666666663
1831, gender,0,4,-0.25
1831, gender,1,1,0.5
1831, gender,1,2,0.0
1831, gender,1,3,0.16666666666666669
1831, gender,1,4,0.25
1832, gender,0,1,0.5
1832, gender,0,2,0.0
1832, gender,0,3,-0.16666666666666663
1832, gender,0,4,-0.25
1832, gender,1,1,-0.5
1832, gender,1,2,0.0
1832, gender,1,3,0.16666666666666669
1832, gender,1,4,0.25
1833, gender,0,1,-0.5
1833, gender,0,2,-0.5
1833, gender,0,3,-0.5
1833, gender,0,4,-0.5
1833, gender,1,1,0.5
1833, gender,1,2,0.5
1833, gender,1,3,0.5
1833, gender,1,4,0.5
1834, gender,0,1,-0.5
1834, gender,0,2,0.0
1834, gender,0,3,-0.16666666666666663
1834, gender,0,4,-0.25
1834, gender,1,1,0.5
1834, gender,1,2,0.0
1834, gender,1,3,0.16666666666666669
1834, gender,1,4,0.25
1835, gender,0,1,-0.5
1835, gender,0,2,-0.5
1835, gender,0,3,-0.5
1835, gender,0,4,-0.5
1835, gender,1,1,0.5
1835, gender,1,2,0.5
1835, gender,1,3,0.5
1835, gender,1,4,0.5
1836, gender,0,1,-0.5
1836, gender,0,2,-0.5
1836, gender,0,3,-0.5
1836, gender,0,4,-0.5
1836, gender,1,1,0.5
1836, gender,1,2,0.5
1836, gender,1,3,0.5
1836, gender,1,4,0.5
1837, gender,0,1,-0.5
1837, gender,0,2,0.0
1837, gender,0,3,0.16666666666666669
1837, gender,0,4,0.0
1837, gender,1,1,0.5
1837, gender,1,2,0.0
1837, gender,1,3,-0.16666666666666663
1837, gender,1,4,0.0
1838, gender,0,1,-0.5
1838, gender,0,2,-0.5
1838, gender,0,3,-0.5
1838, gender,0,4,-0.5
1838, gender,1,1,0.5
1838, gender,1,2,0.5
1838, gender,1,3,0.5
1838, gender,1,4,0.5
1839, gender,0,1,-0.5
1839, gender,0,2,0.0
1839, gender,0,3,-0.16666666666666663
1839, gender,0,4,-0.25
1839, gender,1,1,0.5
1839, gender,1,2,0.0
1839, gender,1,3,0.16666666666666669
1839, gender,1,4,0.25
1840, gender,0,1,-0.5
1840, gender,0,2,0.0
1840, gender,0,3,0.16666666666666669
1840, gender,0,4,0.25
1840, gender,1,1,0.5
1840, gender,1,2,0.0
1840, gender,1,3,-0.16666666666666663
1840, gender,1,4,-0.25
1841, gender,0,1,-0.5
1841, gender,0,2,-0.5
1841, gender,0,3,-0.5
1841, gender,0,4,-0.25
1841, gender,1,1,0.5
1841, gender,1,2,0.5
1841, gender,1,3,0.5
1841, gender,1,4,0.25
1842, gender,0,1,-0.5
1842, gender,0,2,-0.5
1842, gender,0,3,-0.5
1842, gender,0,4,-0.5
1842, gender,1,1,0.5
1842, gender,1,2,0.5
1842, gender,1,3,0.5
1842, gender,1,4,0.5
1843, gender,0,1,-0.5
1843, gender,0,2,-0.5
1843, gender,0,3,-0.5
1843, gender,0,4,-0.5
1843, gender,1,1,0.5
1843, gender,1,2,0.5
1843, gender,1,3,0.5
1843, gender,1,4,0.5
1844, gender,0,1,-0.5
1844, gender,0,2,-0.5
1844, gender,0,3,-0.5
1844, gender,0,4,-0.5
1844, gender,1,1,0.5
1844, gender,1,2,0.5
1844, gender,1,3,0.5
1844, gender,1,4,0.5
1845, gender,0,1,-0.5
1845, gender,0,2,-0.5
1845, gender,0,3,-0.5
1845, gender,0,4,-0.5
1845, gender,1,1,0.5
1845, gender,1,2,0.5
1845, gender,1,3,0.5
1845, gender,1,4,0.5
1846, gender,0,1,-0.5
1846, gender,0,2,-0.5
1846, gender,0,3,-0.5
1846, gender,0,4,-0.5
1846, gender,1,1,0.5
1846, gender,1,2,0.5
1846, gender,1,3,0.5
1846, gender,1,4,0.5
1847, gender,0,1,0.5
1847, gender,0,2,0.0
1847, gender,0,3,-0.16666666666666663
1847, gender,0,4,0.0
1847, gender,1,1,-0.5
1847, gender,1,2,0.0
1847, gender,1,3,0.16666666666666669
1847, gender,1,4,0.0
1848, gender,0,1,-0.5
1848, gender,0,2,-0.5
1848, gender,0,3,-0.5
1848, gender,0,4,-0.5
1848, gender,1,1,0.5
1848, gender,1,2,0.5
1848, gender,1,3,0.5
1848, gender,1,4,0.5
1849, gender,0,1,0.5
1849, gender,0,2,0.0
1849, gender,0,3,-0.16666666666666663
1849, gender,0,4,-0.25
1849, gender,1,1,-0.5
1849, gender,1,2,0.0
1849, gender,1,3,0.16666666666666669
1849, gender,1,4,0.25
1850, gender,0,1,-0.5
1850, gender,0,2,0.0
1850, gender,0,3,-0.16666666666666663
1850, gender,0,4,-0.25
1850, gender,1,1,0.5
1850, gender,1,2,0.0
1850, gender,1,3,0.16666666666666669
1850, gender,1,4,0.25
1851, gender,0,1,-0.5
1851, gender,0,2,-0.5
1851, gender,0,3,-0.5
1851, gender,0,4,-0.5
1851, gender,1,1,0.5
1851, gender,1,2,0.5
1851, gender,1,3,0.5
1851, gender,1,4,0.5
1852, gender,0,1,-0.5
1852, gender,0,2,-0.5
1852, gender,0,3,-0.5
1852, gender,0,4,-0.5
1852, gender,1,1,0.5
1852, gender,1,2,0.5
1852, gender,1,3,0.5
1852, gender,1,4,0.5
1853, gender,0,1,-0.5
1853, gender,0,2,-0.5
1853, gender,0,3,-0.5
1853, gender,0,4,-0.5
1853, gender,1,1,0.5
1853, gender,1,2,0.5
1853, gender,1,3,0.5
1853, gender,1,4,0.5
1854, gender,0,1,-0.5
1854, gender,0,2,0.0
1854, gender,0,3,-0.16666666666666663
1854, gender,0,4,-0.25
1854, gender,1,1,0.5
1854, gender,1,2,0.0
1854, gender,1,3,0.16666666666666669
1854, gender,1,4,0.25
1855, gender,0,1,-0.5
1855, gender,0,2,-0.5
1855, gender,0,3,-0.16666666666666663
1855, gender,0,4,-0.25
1855, gender,1,1,0.5
1855, gender,1,2,0.5
1855, gender,1,3,0.16666666666666669
1855, gender,1,4,0.25
1856, gender,0,1,-0.5
1856, gender,0,2,0.0
1856, gender,0,3,-0.16666666666666663
1856, gender,0,4,-0.25
1856, gender,1,1,0.5
1856, gender,1,2,0.0
1856, gender,1,3,0.16666666666666669
1856, gender,1,4,0.25
1857, gender,0,1,-0.5
1857, gender,0,2,-0.5
1857, gender,0,3,-0.16666666666666663
1857, gender,0,4,-0.25
1857, gender,1,1,0.5
1857, gender,1,2,0.5
1857, gender,1,3,0.16666666666666669
1857, gender,1,4,0.25
1858, gender,0,1,-0.5
1858, gender,0,2,-0.5
1858, gender,0,3,-0.5
1858, gender,0,4,-0.5
1858, gender,1,1,0.5
1858, gender,1,2,0.5
1858, gender,1,3,0.5
1858, gender,1,4,0.5
1859, gender,0,1,-0.5
1859, gender,0,2,0.0
1859, gender,0,3,-0.16666666666666663
1859, gender,0,4,-0.25
1859, gender,1,1,0.5
1859, gender,1,2,0.0
1859, gender,1,3,0.16666666666666669
1859, gender,1,4,0.25
1860, gender,0,1,-0.5
1860, gender,0,2,-0.5
1860, gender,0,3,-0.5
1860, gender,0,4,-0.5
1860, gender,1,1,0.5
1860, gender,1,2,0.5
1860, gender,1,3,0.5
1860, gender,1,4,0.5
1861, gender,0,1,-0.5
1861, gender,0,2,-0.5
1861, gender,0,3,-0.5
1861, gender,0,4,-0.5
1861, gender,1,1,0.5
1861, gender,1,2,0.5
1861, gender,1,3,0.5
1861, gender,1,4,0.5
1862, gender,0,1,0.5
1862, gender,0,2,0.0
1862, gender,0,3,-0.16666666666666663
1862, gender,0,4,-0.25
1862, gender,1,1,-0.5
1862, gender,1,2,0.0
1862, gender,1,3,0.16666666666666669
1862, gender,1,4,0.25
1863, gender,0,1,-0.5
1863, gender,0,2,-0.5
1863, gender,0,3,-0.5
1863, gender,0,4,-0.5
1863, gender,1,1,0.5
1863, gender,1,2,0.5
1863, gender,1,3,0.5
1863, gender,1,4,0.5
1864, gender,0,1,-0.5
1864, gender,0,2,-0.5
1864, gender,0,3,-0.16666666666666663
1864, gender,0,4,-0.25
1864, gender,1,1,0.5
1864, gender,1,2,0.5
1864, gender,1,3,0.16666666666666669
1864, gender,1,4,0.25
1865, gender,0,1,-0.5
1865, gender,0,2,-0.5
1865, gender,0,3,-0.5
1865, gender,0,4,-0.5
1865, gender,1,1,0.5
1865, gender,1,2,0.5
1865, gender,1,3,0.5
1865, gender,1,4,0.5
1866, gender,0,1,0.5
1866, gender,0,2,0.0
1866, gender,0,3,-0.16666666666666663
1866, gender,0,4,0.0
1866, gender,1,1,-0.5
1866, gender,1,2,0.0
1866, gender,1,3,0.16666666666666669
1866, gender,1,4,0.0
1867, gender,0,1,-0.5
1867, gender,0,2,-0.5
1867, gender,0,3,-0.5
1867, gender,0,4,-0.5
1867, gender,1,1,0.5
1867, gender,1,2,0.5
1867, gender,1,3,0.5
1867, gender,1,4,0.5
1868, gender,0,1,0.5
1868, gender,0,2,0.5
1868, gender,0,3,0.16666666666666669
1868, gender,0,4,0.0
1868, gender,1,1,-0.5
1868, gender,1,2,-0.5
1868, gender,1,3,-0.16666666666666663
1868, gender,1,4,0.0
1869, gender,0,1,-0.5
1869, gender,0,2,0.0
1869, gender,0,3,-0.16666666666666663
1869, gender,0,4,0.0
1869, gender,1,1,0.5
1869, gender,1,2,0.0
1869, gender,1,3,0.16666666666666669
1869, gender,1,4,0.0
1870, gender,0,1,-0.5
1870, gender,0,2,-0.5
1870, gender,0,3,-0.5
1870, gender,0,4,-0.5
1870, gender,1,1,0.5
1870, gender,1,2,0.5
1870, gender,1,3,0.5
1870, gender,1,4,0.5
1871, gender,0,1,-0.5
1871, gender,0,2,0.0
1871, gender,0,3,-0.16666666666666663
1871, gender,0,4,0.0
1871, gender,1,1,0.5
1871, gender,1,2,0.0
1871, gender,1,3,0.16666666666666669
1871, gender,1,4,0.0
1872, gender,0,1,0.5
1872, gender,0,2,0.0
1872, gender,0,3,0.16666666666666669
1872, gender,0,4,0.0
1872, gender,1,1,-0.5
1872, gender,1,2,0.0
1872, gender,1,3,-0.16666666666666663
1872, gender,1,4,0.0
1873, gender,0,1,-0.5
1873, gender,0,2,0.0
1873, gender,0,3,-0.16666666666666663
1873, gender,0,4,-0.25
1873, gender,1,1,0.5
1873, gender,1,2,0.0
1873, gender,1,3,0.16666666666666669
1873, gender,1,4,0.25
1874, gender,0,1,-0.5
1874, gender,0,2,0.0
1874, gender,0,3,-0.16666666666666663
1874, gender,0,4,-0.25
1874, gender,1,1,0.5
1874, gender,1,2,0.0
1874, gender,1,3,0.16666666666666669
1874, gender,1,4,0.25
1875, gender,0,1,-0.5
1875, gender,0,2,-0.5
1875, gender,0,3,-0.5
1875, gender,0,4,-0.5
1875, gender,1,1,0.5
1875, gender,1,2,0.5
1875, gender,1,3,0.5
1875, gender,1,4,0.5
1876, gender,0,1,-0.5
