nodeId, gender
2156, 1
2157, 1
2158, 1
2159, 0
2160, 1
2161, 0
2162, 0
2163, 0
2164, 0
2165, 1
2166, 0
2167, 1
2168, 0
2169, 0
2170, 0
2171, 0
2172, 1
2173, 0
2174, 0
2175, 1
2176, 1
2177, 0
2178, 0
2179, 1
2180, 1
2181, 1
2182, 1
2183, 0
2184, 1
2185, 1
2186, 1
2187, 0
2188, 0
2189, 1
2190, 1
2191, 0
2192, 1
2193, 1
2194, 0
2195, 1
2196, 0
2197, 0
2198, 1
2199, 1
2200, 0
2201, 0
2202, 1
2203, 0
2204, 0
2205, 1
2206, 0
2207, 1
2208, 1
2209, 1
2210, 0
2211, 0
2212, 0
2213, 0
2214, 1
2215, 0
2216, 0
2217, 0
2218, 0
2219, 1
2220, 1
2221, 0
2222, 0
2223, 0
2224, 0
2225, 0
2226, 0
2227, 1
2228, 1
2229, 0
2230, 1
2231, 0
2232, 0
2233, 1
2234, 1
2235, 0
2236, 0
2237, 1
2238, 0
2239, 0
2240, 1
2241, 1
2242, 0
2243, 0
2244, 1
2245, 0
2246, 1
2247, 1
2248, 1
2249, 1
2250, 0
2251, 1
2252, 0
2253, 1
2254, 1
2255, 1
2256, 1
2257, 1
2258, 1
2259, 1
2260, 1
2261, 1
2262, 1
2263, 1
2264, 1
2265, 0
2266, 0
2267, 0
2268, 1
2269, 1
2270, 1
2271, 0
2272, 1
2273, 0
2274, 0
2275, 0
2276, 1
2277, 1
2278, 1
2279, 0
2280, 0
2281, 0
2282, 1
2283, 0
2284, 0
2285, 1
2286, 0
2287, 1
2288, 1
2289, 1
2290, 1
2291, 1
2292, 1
2293, 0
2294, 0
2295, 1
2296, 1
2297, 1
2298, 0
2299, 1
2300, 0
2301, 0
2302, 1
2303, 0
2304, 1
2305, 1
2306, 1
2307, 0
2308, 0
2309, 1
2310, 0
2311, 1
2312, 0
2313, 0
2314, 0
2315, 0
2316, 0
2317, 0
2318, 0
2319, 1
2320, 0
2321, 0
2322, 1
2323, 1
2324, 1
2325, 0
2326, 1
2327, 0
2328, 0
2329, 0
2330, 0
2331, 1
2332, 0
2333, 1
2334, 0
2335, 1
2336, 0
2337, 0
2338, 0
2339, 1
2340, 1
2341, 0
2342, 1
2343, 1
2344, 1
2345, 0
2346, 0
2347, 0
2348, 1
2349, 1
2350, 0
2351, 0
2352, 1
2353, 0
2354, 1
2355, 1
2356, 0
2357, 0
2358, 1
2359, 1
2360, 0
2361, 1
2362, 0
2363, 0
2364, 0
2365, 0
2366, 0
2367, 0
2368, 0
2369, 1
2370, 0
2371, 1
2372, 0
2373, 1
2374, 1
2375, 0
2376, 1
2377, 1
2378, 0
2379, 0
2380, 1
2381, 0
2382, 0
2383, 1
2384, 1
2385, 0
2386, 0
2387, 1
2388, 0
2389, 1
2390, 0
2391, 0
2392, 0
2393, 1
2394, 0
2395, 1
2396, 1
2397, 1
2398, 0
2399, 0
2400, 1
2401, 1
2402, 0
2403, 0
2404, 0
2405, 1
2406, 0
2407, 1
2408, 1
2409, 1
2410, 1
2411, 1
2412, 0
2413, 0
2414, 0
2415, 1
2416, 1
2417, 1
2418, 0
2419, 1
2420, 0
2421, 0
2422, 1
2423, 1
2424, 0
2425, 1
2426, 0
2427, 1
2428, 1
2429, 0
2430, 1
2431, 1
2432, 1
2433, 1
2434, 1
2435, 0
2436, 0
2437, 1
2438, 0
2439, 1
2440, 1
2441, 1
2442, 0
2443, 0
2444, 0
2445, 1
2446, 1
2447, 1
2448, 1
2449, 0
2450, 1
2451, 0
2452, 0
2453, 1
2454, 1
2455, 1
2456, 0
2457, 0
2458, 0
2459, 1
2460, 1
2461, 1
2462, 1
2463, 1
2464, 1
2465, 1
2466, 1
2467, 1
2468, 0
2469, 0
2470, 1
2471, 0
2472, 1
2473, 0
2474, 1
2475, 1
2476, 1
2477, 0
2478, 1
2479, 0
2480, 0
2481, 1
2482, 1
2483, 1
2484, 1
2485, 1
2486, 0
2487, 1
2488, 0
2489, 1
2490, 1
2491, 1
2492, 1
2493, 0
2494, 0
2495, 1
2496, 1
2497, 1
2498, 0
2499, 0
2500, 1
2501, 0
2502, 0
2503, 0
2504, 0
2505, 1
2506, 1
2507, 1
2508, 1
2509, 0
2510, 1
2511, 1
2512, 0
2513, 1
2514, 1
2515, 1
2516, 0
2517, 0
2518, 0
2519, 0
2520, 0
2521, 1
2522, 0
2523, 0
2524, 1
2525, 1
2526, 1
2527, 0
2528, 0
2529, 1
2530, 1
2531, 1
2532, 1
2533, 1
2534, 0
2535, 0
2536, 1
2537, 1
2538, 1
2539, 0
2540, 0
2541, 0
2542, 0
2543, 0
2544, 0
2545, 0
2546, 1
2547, 1
2548, 1
2549, 1
2550, 0
2551, 0
2552, 1
2553, 1
2554, 1
2555, 0
2556, 0
2557, 0
2558, 1
2559, 1
2560, 1
2561, 1
2562, 1
2563, 1
2564, 1
2565, 1
2566, 1
2567, 1
2568, 0
2569, 1
2570, 0
2571, 0
2572, 0
2573, 1
2574, 1
2575, 0
2576, 0
2577, 0
2578, 1
2579, 1
2580, 0
2581, 1
2582, 1
2583, 0
2584, 1
2585, 1
2586, 1
2587, 0
2588, 0
2589, 1
2590, 1
2591, 1
2592, 0
2593, 0
2594, 0
2595, 0
2596, 0
2597, 0
2598, 0
2599, 1
2600, 1
2601, 1
2602, 0
2603, 0
2604, 1
2605, 0
2606, 1
2607, 1
2608, 1
2609, 1
2610, 0
2611, 0
2612, 0
2613, 0
2614, 1
2615, 0
2616, 0
2617, 1
2618, 1
2619, 0
2620, 0
2621, 0
2622, 0
2623, 1
2624, 1
2625, 1
2626, 0
2627, 0
2628, 0
2629, 1
2630, 0
2631, 0
2632, 0
2633, 0
2634, 1
2635, 1
2636, 0
2637, 0
2638, 0
2639, 0
2640, 1
2641, 0
2642, 0
2643, 0
2644, 1
2645, 0
2646, 1
2647, 0
2648, 1
2649, 0
2650, 0
2651, 0
2652, 0
2653, 0
2654, 0
2655, 1
2656, 1
2657, 0
2658, 1
2659, 1
2660, 1
3438, 1
3439, 0
3440, 0
3441, 0
3442, 0
3443, 0
3444, 1
3445, 0
3446, 1
3447, 0
3448, 0
3449, 0
3450, 1
3451, 1
3452, 0
3453, 0
3454, 0
3455, 1
3456, 0
3457, 0
3458, 1
3459, 1
3460, 1
3461, 0
3462, 1
3463, 0
3464, 1
3465, 1
3466, 1
3467, 1
3468, 1
3469, 0
3470, 1
3471, 1
3472, 1
3473, 1
3474, 1
3475, 0
3476, 0
3477, 1
3478, 0
3479, 1
3480, 0
3481, 1
3482, 0
3483, 1
3484, 0
3485, 0
3486, 0
3487, 0
3488, 0
3489, 0
3490, 1
3491, 0
3492, 0
3493, 1
3494, 0
698, 0
3495, 0
3496, 0
3497, 0
3498, 1
3499, 0
3500, 1
3501, 0
3502, 1
3503, 0
3504, 0
3505, 0
3506, 1
3507, 0
3508, 0
3509, 0
3510, 0
3511, 0
3512, 0
3513, 0
3514, 0
3515, 0
3516, 0
3517, 0
3518, 1
3519, 0
3520, 0
3521, 0
3522, 1
3523, 1
3524, 1
3525, 0
3526, 0
3527, 0
3528, 0
3529, 0
3530, 0
3531, 1
3532, 1
3533, 0
3534, 1
3535, 1
3536, 0
3537, 0
3538, 1
857, 0
3539, 0
3540, 0
3541, 1
3542, 0
3543, 0
3544, 0
3545, 0
3546, 0
3547, 0
3548, 0
3549, 1
3550, 0
3551, 0
3552, 0
3553, 0
3554, 0
3555, 0
3556, 0
3557, 0
3558, 0
3559, 0
3560, 1
3561, 0
3562, 1
3563, 0
3564, 1
3565, 0
3566, 0
3567, 0
3568, 1
3569, 1
567, 1
3570, 1
3571, 0
3572, 0
3573, 0
3574, 1
3575, 1
3576, 1
3577, 0
3578, 1
3579, 0
3580, 1
3581, 0
3582, 0
3583, 0
3584, 0
3585, 1
3586, 0
3587, 1
3588, 0
3589, 1
3590, 0
3591, 1
3592, 1
3593, 0
3594, 0
3595, 0
3596, 0
3597, 1
3598, 0
3599, 1
3600, 0
3601, 1
3602, 1
3603, 0
3604, 1
3605, 0
3606, 1
3607, 0
3608, 0
3609, 0
3610, 0
3611, 0
3612, 1
3613, 1
3614, 1
3615, 0
3616, 1
3617, 1
3618, 0
3619, 0
3620, 0
3621, 0
3622, 0
3623, 1
3624, 1
3625, 0
3626, 0
3627, 0
3628, 1
3629, 0
3630, 0
3631, 1
3632, 0
3633, 1
3634, 0
3635, 0
3636, 1
3637, 0
3638, 0
3639, 0
3640, 0
3641, 1
3642, 0
3643, 0
3644, 0
3645, 1
3646, 1
3647, 1
3648, 0
3649, 1
3650, 1
3651, 1
3652, 0
3653, 0
3654, 1
3655, 1
3656, 0
3657, 1
3658, 0
3659, 1
3660, 1
3661, 0
862, 0
3662, 1
3663, 0
3664, 0
3665, 0
3666, 1
3667, 0
3668, 1
3669, 1
3670, 1
3671, 0
3672, 0
3673, 0
3674, 0
3675, 0
3676, 0
3677, 0
3678, 0
3679, 0
3680, 0
3681, 0
3682, 1
3683, 0
3684, 0
3685, 1
3686, 1
3687, 0
3688, 0
3689, 0
3690, 0
3691, 1
3692, 1
3693, 0
3694, 1
3695, 1
3696, 1
3697, 0
3698, 0
3699, 1
3700, 1
3701, 0
3702, 0
3703, 0
3704, 0
3705, 0
3706, 1
3707, 1
3708, 0
3709, 1
3710, 1
3711, 1
3712, 0
3713, 0
3714, 1
3715, 1
3716, 1
3717, 1
3718, 0
3719, 1
3720, 0
3721, 0
3722, 0
3723, 0
3724, 1
3725, 1
3726, 1
3727, 0
3728, 1
3729, 1
3730, 1
3731, 0
3732, 0
3733, 0
3734, 0
3735, 1
3736, 0
3737, 0
3738, 0
3739, 0
3740, 0
3741, 0
3742, 1
3743, 1
3744, 0
3745, 1
3746, 1
3747, 0
3748, 0
3749, 1
3750, 0
3751, 1
3752, 0
3753, 1
3754, 0
3755, 1
3756, 0
3757, 0
3758, 1
3759, 0
3760, 0
3761, 1
3762, 1
3763, 0
3764, 0
3765, 0
3766, 0
3767, 0
3768, 0
3769, 1
3770, 1
3771, 1
3772, 0
3773, 1
3774, 1
3775, 0
3776, 0
3777, 1
3778, 1
3779, 0
3780, 0
3781, 0
3782, 0
3783, 0
3784, 1
3785, 0
3786, 0
3787, 0
3788, 0
3789, 1
3790, 1
3791, 0
3792, 1
3793, 1
3794, 0
3795, 0
3796, 0
3797, 0
3798, 1
3799, 0
3800, 0
3801, 0
3802, 0
3803, 0
3804, 0
3805, 0
3806, 0
3807, 1
3808, 0
3809, 0
3810, 0
3811, 0
3812, 0
3813, 1
3814, 1
3815, 1
3816, 1
3817, 0
3818, 0
3819, 0
3820, 0
3821, 0
3822, 0
3823, 1
3824, 1
3825, 0
3826, 0
3827, 0
3828, 0
3829, 1
3830, 0
3831, 0
3832, 0
3833, 0
3834, 0
3835, 1
3836, 1
3837, 1
3838, 0
3839, 0
3840, 1
3841, 0
3842, 0
3843, 1
3844, 1
3845, 0
3846, 1
3847, 1
3848, 0
3849, 0
3850, 1
3851, 0
3852, 0
3853, 0
3854, 0
3855, 0
3856, 0
3857, 0
3858, 1
3859, 0
3860, 0
3861, 1
3862, 0
3863, 1
3864, 0
3865, 0
3866, 1
3867, 1
3868, 1
3869, 0
3870, 1
3871, 0
3872, 0
3873, 1
3874, 1
3875, 0
3876, 1
3877, 1
3878, 1
3879, 0
3880, 0
3881, 0
3882, 1
3883, 1
3884, 1
3885, 1
3886, 0
3887, 0
3888, 0
3889, 0
3890, 0
3891, 0
3892, 0
3893, 0
3894, 0
3895, 0
3896, 1
3897, 0
3898, 1
3899, 1
3900, 1
3901, 0
3902, 0
3903, 1
3904, 0
3905, 0
3906, 1
3907, 0
3908, 0
3909, 0
3910, 1
3911, 0
3912, 0
3913, 0
3914, 0
3915, 0
3916, 0
3917, 0
3918, 0
3919, 0
3920, 1
3921, 1
3922, 0
3923, 1
3924, 0
3925, 1
3926, 0
3927, 0
3928, 0
3929, 1
3930, 0
3931, 0
3932, 1
3933, 0
3934, 0
3935, 0
3936, 0
3937, 1
3938, 0
3939, 0
3940, 0
3941, 1
3942, 0
3943, 0
3944, 0
3945, 0
3946, 0
3947, 1
3948, 0
3949, 1
3950, 0
3951, 1
3952, 1
3953, 0
3954, 0
3955, 1
3956, 0
3957, 1
3958, 0
3959, 0
3960, 0
3961, 1
3962, 0
3963, 0
3964, 1
3965, 1
3966, 0
3967, 1
3968, 0
3969, 0
3970, 0
3971, 1
3972, 1
3973, 1
3974, 0
3975, 1
3976, 1
3977, 0
3978, 0
3979, 0
349, 0
350, 0
351, 0
352, 0
354, 0
355, 0
356, 1
357, 0
358, 0
359, 0
360, 1
361, 0
362, 1
364, 0
365, 0
367, 0
368, 0
369, 0
370, 1
371, 1
372, 0
373, 1
374, 0
375, 0
377, 0
378, 0
379, 1
380, 0
381, 1
382, 0
383, 0
384, 0
385, 1
386, 1
387, 0
388, 0
390, 1
391, 0
392, 1
393, 1
394, 0
395, 0
396, 0
397, 0
398, 0
399, 1
400, 0
401, 0
402, 0
403, 0
404, 0
405, 0
406, 0
407, 0
408, 0
409, 0
410, 1
411, 1
412, 1
413, 0
415, 0
416, 1
417, 1
418, 0
419, 0
421, 0
422, 0
423, 1
424, 0
425, 0
426, 0
427, 0
429, 1
430, 0
431, 0
432, 0
433, 0
434, 0
435, 0
436, 0
437, 0
438, 0
439, 0
440, 0
441, 0
442, 1
443, 0
444, 0
445, 0
446, 1
447, 0
448, 0
449, 0
450, 0
451, 0
452, 0
453, 1
454, 0
455, 0
456, 0
457, 0
458, 0
459, 0
460, 0
461, 1
462, 0
463, 1
464, 0
465, 0
466, 0
467, 0
468, 1
469, 0
470, 0
471, 0
472, 1
473, 1
474, 0
476, 0
477, 0
478, 0
479, 0
480, 0
481, 0
482, 0
485, 0
486, 0
487, 0
488, 0
489, 0
490, 0
491, 0
492, 1
493, 0
494, 0
495, 0
496, 0
497, 1
498, 1
499, 1
500, 0
501, 0
502, 0
503, 1
504, 0
505, 0
506, 0
507, 0
508, 0
509, 0
510, 0
511, 0
512, 0
513, 0
514, 0
515, 0
516, 0
518, 0
519, 0
520, 0
521, 1
522, 0
523, 0
524, 1
525, 0
527, 0
528, 1
529, 0
530, 0
531, 0
532, 0
533, 0
534, 0
535, 0
536, 0
537, 1
539, 0
540, 0
541, 0
542, 1
543, 0
544, 0
545, 0
546, 0
547, 1
548, 1
549, 0
550, 0
551, 0
552, 0
553, 1
554, 0
555, 1
556, 0
557, 0
558, 0
559, 0
560, 1
561, 0
562, 0
564, 1
565, 1
568, 0
569, 0
570, 0
571, 1
572, 1
3981, 1
3982, 0
3983, 0
3984, 0
3985, 0
3986, 0
3987, 1
3988, 0
3989, 0
3990, 1
3991, 0
3992, 1
3993, 0
3994, 1
3995, 0
594, 0
3996, 0
3997, 0
3998, 0
3999, 0
4000, 0
4001, 0
4002, 0
4003, 0
4004, 0
4005, 0
4006, 0
4007, 0
4008, 0
4009, 0
4010, 0
4011, 0
4012, 1
4013, 1
4014, 0
4015, 0
4016, 0
4017, 0
4018, 1
4019, 0
4020, 0
4021, 0
4022, 1
4023, 0
4024, 1
4025, 1
4026, 0
4027, 0
4028, 0
4029, 1
4030, 0
4031, 0
4032, 0
4033, 1
4034, 0
4035, 1
4036, 1
4037, 0
4038, 0
573, 0
574, 1
575, 0
576, 1
577, 1
578, 0
579, 0
581, 0
582, 0
583, 0
584, 1
585, 0
586, 1
587, 1
588, 0
589, 0
590, 1
591, 1
592, 0
593, 0
595, 1
597, 0
598, 0
599, 1
600, 0
602, 0
603, 0
604, 0
605, 0
607, 0
608, 0
609, 0
610, 0
611, 0
612, 1
613, 1
614, 0
615, 1
616, 1
617, 0
618, 0
619, 0
620, 0
621, 1
622, 0
623, 1
624, 1
625, 0
626, 0
627, 0
628, 0
630, 0
631, 0
632, 0
633, 0
634, 0
635, 1
636, 1
638, 0
639, 0
640, 1
642, 0
643, 0
644, 0
645, 0
646, 0
647, 0
648, 1
650, 1
652, 1
653, 0
654, 0
655, 0
656, 0
657, 0
658, 0
659, 1
660, 1
661, 0
662, 0
663, 1
664, 0
665, 0
666, 0
667, 1
668, 0
669, 0
670, 0
671, 0
672, 1
673, 0
674, 0
675, 0
676, 0
677, 0
678, 0
679, 1
680, 0
681, 0
682, 0
683, 0
684, 0
685, 1
687, 0
688, 0
689, 1
690, 0
691, 1
692, 0
693, 1
694, 0
695, 0
696, 0
697, 1
699, 0
700, 0
701, 0
702, 1
703, 1
704, 1
705, 1
706, 0
707, 1
708, 0
709, 1
710, 1
711, 1
712, 0
713, 1
714, 1
715, 0
716, 1
717, 1
718, 1
719, 1
720, 1
721, 0
722, 0
723, 0
724, 0
725, 0
726, 0
727, 0
728, 1
729, 0
730, 0
731, 0
732, 1
733, 0
734, 0
735, 0
736, 0
737, 1
738, 0
739, 1
740, 1
741, 1
742, 1
743, 1
744, 0
745, 1
746, 1
747, 0
748, 0
749, 1
750, 0
751, 1
752, 0
753, 1
754, 1
755, 1
756, 1
757, 1
758, 0
759, 1
760, 0
761, 0
762, 0
763, 0
764, 1
765, 1
766, 0
767, 0
768, 1
769, 0
770, 1
771, 0
772, 1
773, 0
774, 0
775, 0
776, 0
777, 0
778, 1
779, 1
780, 1
781, 1
782, 1
783, 1
784, 0
785, 0
786, 1
787, 1
788, 1
789, 1
790, 1
791, 1
792, 1
793, 1
794, 1
795, 1
796, 0
797, 0
798, 1
799, 1
800, 1
801, 1
802, 0
803, 0
804, 0
805, 1
806, 0
807, 1
808, 1
809, 1
810, 0
811, 1
812, 0
813, 1
814, 1
815, 1
816, 0
817, 1
818, 0
819, 1
820, 1
821, 1
822, 1
823, 1
824, 1
825, 0
826, 1
827, 1
828, 1
829, 0
830, 0
831, 0
832, 0
833, 0
834, 0
835, 1
836, 1
837, 1
838, 1
839, 0
840, 0
841, 0
842, 1
843, 1
844, 1
845, 1
846, 0
847, 0
848, 1
849, 0
850, 0
851, 1
852, 1
853, 1
854, 1
855, 1
856, 0
858, 0
859, 0
861, 1
863, 0
864, 0
865, 0
866, 0
867, 1
868, 0
869, 0
870, 0
871, 1
872, 1
873, 0
874, 0
875, 0
876, 0
877, 0
878, 0
879, 0
880, 1
881, 0
882, 1
883, 0
884, 1
885, 1
886, 1
887, 0
888, 0
889, 0
890, 1
891, 0
892, 0
893, 0
894, 0
895, 0
